Invoice,revenue
505755,646.55
505756,184.91
505757,228.05
505762,235.88
505766,50.48
505769,39.15
505770,140.55
505771,305.75
505772,35.28
505773,207.6
505774,350.23
505775,211.67000000000002
505776,73.5
505778,149.92000000000002
505779,199.5
505780,178.87
505781,142.2
505782,129.48000000000002
505783,237.35000000000002
505784,25.5
505785,191.02
505787,454.15
505788,246.7
505789,183.84
505790,115.5
505791,238.61
505806,371.85
505809,279.6
505826,301.09000000000003
505838,179.05
505840,661.79
505841,453.15
505842,229.5
505844,55.8
505845,172.78
505846,388.1
505847,200.84
505848,85.8
505849,163.2
505851,545.37
505852,276.5
505853,176.4
505854,529.79
505855,456.87
505858,286.81
505867,227.74
505877,486.62
505882,173.72
505883,956.9
505884,906.0
505885,228.25
505886,251.27
505887,140.75
505889,381.89
505890,271.67
505891,336.55
505916,352.23
505941,683.48
505962,297.5
505963,355.89
505964,524.21
505965,354.07
505966,534.0
505967,371.40999999999997
505969,355.96
505970,257.62
505973,884.22
505974,341.29
505975,384.31
505976,334.35
505977,2519.52
505978,856.44
505979,293.26
505980,379.92
505981,5416.8
505982,78.64
505983,143.5
505984,3707.92
505985,796.68
505986,347.76
505987,1480.37
505988,523.08
505989,239.65
505990,170.1
505991,339.6
505992,21.0
505993,241.3
505994,942.46
505995,458.97
505996,287.16
505997,641.05
505998,550.3
505999,465.55
506000,725.15
506003,2409.2200000000003
506004,175.2
506018,243.35999999999999
506024,365.03999999999996
506025,292.21
506029,683.0
506047,218.57
506055,133.5
506066,1080.2
506070,1050.85
506073,55.8
506080,109.33
506082,1160.1
506091,584.06
506092,105.71000000000001
506097,296.99
506099,227.2
506100,2043.3600000000001
506107,210.83
506108,521.88
506111,472.29
506112,813.6
506113,550.3
506114,812.45
506115,234.75000000000003
506116,110.88000000000001
506117,231.93
506118,136.25
506119,186.66
506120,301.02
506121,125.46000000000001
506122,429.25
506123,183.99
506125,221.10000000000002
506127,301.3
506130,112.14999999999999
506131,405.06
506134,265.08
506135,306.05
506136,112.20000000000002
506137,689.47
506138,314.40999999999997
506139,217.48000000000002
506140,462.7
506142,1252.95
506144,19.35
506149,30.4
506154,192.12
506162,2525.86
506163,1443.02
506164,306.0
506165,457.33
506167,516.21
506168,550.8000000000001
506169,92.6
506170,310.14
506171,305.2
506172,236.28
506173,585.0
506174,714.0
506175,250.04
506176,538.8
506177,365.2
506178,495.0
506189,291.6
506209,690.05
506222,97.25
506223,687.15
506225,412.5
506226,838.69
506227,333.49
506228,1049.66
506229,153.0
506230,2222.08
506231,151.2
506232,160.96
506233,41.4
506239,9.95
506241,184.95
506242,376.70000000000005
506244,950.3100000000001
506245,309.3
506246,379.92
506247,272.55
506248,345.25
506249,885.5400000000001
506250,471.65999999999997
506251,282.3
506252,229.05
506253,294.2
506254,1242.63
506255,319.75
506256,611.9000000000001
506258,306.20000000000005
506260,277.93
506261,160.75
506262,460.43
506263,403.42
506264,183.76
506265,228.4
506266,252.84
506267,249.7
506268,171.0
506269,122.95
506270,428.3
506271,117.0
506272,80.4
506273,105.85
506274,93.0
506275,46.5
506276,592.94
506277,321.3
506278,339.75
506279,257.41
506281,587.61
506282,76.5
506283,644.17
506285,797.16
506287,256.16
506288,228.29999999999998
506289,686.52
506290,1124.98
506292,316.85
506293,1898.57
506294,136.05
506295,1007.08
506296,8.75
506297,81.6
506298,146.49
506299,758.1800000000001
506300,57.5
506301,105.69999999999999
506303,340.19100000000003
506305,154.2
506308,578.65
506309,85.53999999999999
506311,214.15
506312,144.2
506314,84.77
506317,673.74
506344,347.34
506346,197.7
506347,156.87
506361,819.35
506377,138.79999999999998
506378,399.6
506380,168.73
506381,387.14
506383,390.6
506384,1133.6
506386,148.54
506387,13.919999999999998
506388,840.67
506389,166.27
506391,405.85
506394,1068.52
506395,16.0
506397,317.62
506399,201.5
506400,190.75
506403,107.75
506404,171.06
506408,470.35
506410,632.35
506411,372.67
506412,287.3
506413,396.45
506415,130.65
506416,319.59999999999997
506428,452.84000000000003
506433,458.27
506434,454.98
506435,1210.96
506436,107.07000000000001
506437,303.8
506440,280.8
506442,366.52
506443,578.9
506444,481.65000000000003
506446,360.7
506447,440.05
506448,449.6
506451,334.7
506452,194.6
506453,1307.27
506454,490.02000000000004
506455,48.45
506456,313.21999999999997
506457,97.35
506458,581.15
506459,206.3
506460,344.87
506461,301.73
506462,62.5
506463,766.99
506464,53.849999999999994
506465,304.5
506466,94.45
506467,7210.32
506468,216.0
506469,416.86
506470,118.5
506471,254.4
506472,710.4399999999999
506475,108.43
506478,396.0
506487,1354.5
506494,304.47999999999996
506496,453.75
506555,1637.62
506556,164.95
506557,129.6
506558,125.78
506560,405.38
506561,99.6
506562,301.34
506564,306.57000000000005
506565,145.0
506566,490.07
506569,340.5
506570,181.95
506572,479.79
506573,294.3
506574,114.95
506575,59.4
506578,395.34999999999997
506579,1388.54
506581,2292.48
506600,155.9
506603,430.0
506604,456.69
506606,29.55
506609,174.21
506615,938.79
506669,146.56
506673,255.32
506675,272.32
506676,186.1
506677,77.46000000000001
506678,34.0
506679,175.2
506680,167.64
506681,410.4
506682,411.46
506683,206.49
506684,978.68
506685,136.2
506686,126.57
506687,612.5
506688,131.83
506689,205.57
506690,119.0
506691,142.20000000000002
506692,168.55
506693,127.05
506694,118.05000000000001
506695,127.21000000000001
506696,129.79
506697,334.88
506698,311.32
506699,206.2
506700,1381.98
506701,420.46000000000004
506702,160.5
506705,177.98999999999998
506706,136.13
506707,1098.27
506708,306.91
506709,407.57
506710,611.5
506711,117.05000000000001
506712,231.85000000000002
506713,133.79999999999998
506714,75.84
506715,1034.6599999999999
506716,156.65
506717,464.4
506718,382.3
506720,292.68
506721,539.25
506723,202.78
506726,381.46000000000004
506729,156.3
506730,694.66
506731,269.34
506735,374.5
506740,269.34
506741,958.89
506742,46.08
506743,303.85
506744,24.8
506747,292.03000000000003
506754,651.53
506755,63.5
506781,992.04
506785,292.75
506794,405.1
506812,123.78
506818,328.16
506820,759.4
506821,285.51
506822,69.75
506830,309.03000000000003
506831,853.35
506834,785.52
506837,108.88
506839,1126.0
506840,1008.9499999999999
506841,163.2
506842,937.77
506843,459.55
506857,107.69
506858,449.06
506859,1.65
506860,728.84
506861,121.71000000000001
506862,96.30000000000001
506863,289.87
506865,351.89
506870,198.03
506873,337.73
506876,426.85
506878,129.35
506880,373.18
506887,160.10000000000002
506889,76.02
506891,115.2
506894,508.20000000000005
506895,237.73999999999998
506897,243.08
506898,301.9
506900,920.3100000000001
506901,105.35
506902,233.45
506905,415.50000000000006
506906,309.56
506907,396.3
506909,250.92000000000002
506920,468.64
506947,145.28
506948,130.5
506949,165.6
506950,167.1
506951,187.4
506953,132.15
506954,796.6
506956,320.44
506957,127.82000000000001
506958,213.74
506960,79.2
506961,365.48
506962,691.03
506963,952.41
506964,1215.6100000000001
506965,503.45
506974,260.20000000000005
506976,606.81
506977,37.980000000000004
506981,818.55
506982,321.06
506984,153.3
506985,126.59
506986,192.05
506991,465.84000000000003
506992,578.82
506993,311.15
506997,324.67
507000,888.85
507001,94.53
507002,250.3
507003,124.73
507005,868.32
507006,642.5699999999999
507017,27.65
507018,17.700000000000003
507020,186.72
507021,349.5
507026,331.54999999999995
507027,364.50000000000006
507028,841.17
507029,804.76
507032,60.199999999999996
507034,256.8
507035,315.82
507036,147.68
507038,472.11
507039,166.89
507040,15.0
507041,1031.9
507042,250.48000000000002
507045,142.08
507046,144.3
507047,235.64000000000001
507048,275.8
507049,15.299999999999999
507050,310.83
507051,471.76
507052,302.35
507053,115.4
507054,217.6
507056,307.64
507058,348.85
507059,107.69999999999999
507060,662.25
507061,396.2
507062,1224.36
507063,528.32
507064,855.38
507091,307.62
507113,302.3
507114,307.66
507115,385.62
507117,80.74
507119,63.5
507120,385.43
507121,269.48
507122,6564.37
507124,202.93
507125,153.15
507127,101.32999999999998
507128,406.55
507129,137.24
507130,512.4300000000001
507132,699.17
507133,516.74
507148,461.62
507149,671.64
507150,512.3
507151,575.68
507152,370.21000000000004
507153,311.94
507156,593.49
507157,424.13
507158,948.13
507159,114.21
507160,145.12
507161,174.59
507163,414.87
507166,247.83
507170,227.42
507176,750.28
507178,12569.48
507179,4751.16
507180,310.15999999999997
507181,681.36
507183,140.68
507186,398.4
507193,595.18
507194,533.8
507196,23.400000000000002
507197,20.4
507199,168.29
507205,350.38
507206,673.86
507207,271.75
507208,165.85000000000002
507210,2593.62
507211,47.7
507212,88.0
507213,264.13
507216,477.8
507218,240.63
507223,151.97
507227,898.45
507228,177.94
507229,192.19
507231,117.30000000000001
507232,354.24
507233,364.32
507234,207.3
507235,6361.97
507236,60.0
507237,69.84
507238,371.11
507239,12.600000000000001
507240,446.22
507241,312.5
507242,390.0
507243,314.59000000000003
507244,1051.1999999999998
507245,951.0
507246,2121.36
507247,111.00000000000001
507248,754.8000000000001
507249,254.99999999999997
507250,42.5
507251,244.79999999999998
507252,394.85
507253,2085.0
507254,108.0
507255,131.15
507256,183.09
507258,610.6
507259,760.65
507260,355.95
507261,337.33
507266,156.85000000000002
507269,554.7
507270,20.16
507272,75.0
507273,333.2
507275,210.1
507279,414.84999999999997
507280,35.1
507281,922.84
507282,372.0
507283,29.96
507285,336.79999999999995
507286,358.22
507287,386.6
507288,83.42
507289,584.54
507290,160.46
507291,44.85
507295,267.9
507296,429.47
507297,305.7
507306,1857.0
507315,435.15999999999997
507340,313.0
507356,327.07
507357,20.4
507359,1023.74
507360,561.52
507364,121.8
507366,290.4
507367,204.4
507368,111.95
507369,771.78
507370,175.25
507371,242.4
507372,553.92
507373,197.34
507374,576.0
507375,159.4
507376,601.12
507377,285.83
507378,100.16
507379,504.42
507380,240.44
507381,440.34999999999997
507382,380.7
507383,184.02
507385,176.63
507386,1063.8799999999999
507387,261.15
507388,730.42
507389,117.65
507390,363.90000000000003
507391,352.13
507392,42.5
507393,2814.41
507394,335.85
507395,123.01
507396,956.9300000000001
507397,186.98000000000002
507398,150.21
507399,1438.19
507400,86.44
507401,228.56
507402,88.48
507403,196.24
507404,6.5
507405,266.95
507407,667.45
507408,487.08
507409,34.7
507410,22.5
507411,277.48
507412,178.3
507413,111.94
507414,799.36
507416,403.39
507417,836.5600000000001
507418,141.35000000000002
507419,409.91999999999996
507420,174.82
507421,269.65
507422,947.6700000000001
507423,36.8
507424,247.44000000000003
507425,360.90000000000003
507426,98.15
507427,155.05
507428,159.2
507429,190.25
507430,173.7
507431,347.58
507432,510.27
507433,306.89
507434,166.53
507435,320.95
507436,158.6
507437,80.8
507438,265.21
507440,406.32
507445,928.55
507446,151.52
507447,119.35000000000001
507449,132.62
507452,337.7
507453,605.65
507458,242.93
507459,187.99
507461,305.86
507462,304.7
507463,757.2
507464,1621.7999999999997
507465,1393.92
507472,144.35999999999999
507477,182.1
507478,760.75
507479,313.8
507481,260.40000000000003
507483,192.15
507485,324.0
507510,373.2
507521,996.9000000000001
507536,301.09000000000003
507560,214.70999999999998
507564,176.81
507584,59.699999999999996
507586,436.46999999999997
507589,116.2
507591,320.95
507593,105.0
507594,334.0
507595,272.75
507597,481.3
507600,549.1
507606,189.74
507608,231.66
507610,102.31
507611,118.45
507613,286.12
507614,254.45
507615,245.1
507616,429.5
507617,252.84
507619,372.89
507620,821.6
507621,151.42
507622,304.38
507624,1192.64
507634,1149.3700000000001
507635,314.68
507636,32.550000000000004
507639,309.55
507640,91.5
507641,135.39
507642,314.25
507643,293.15
507646,351.14000000000004
507647,369.21000000000004
507648,142.5
507654,353.42
507659,306.0
507660,945.75
507664,293.06
507666,303.95
507667,643.2
507668,308.6
507669,488.7
507673,927.5500000000001
507674,260.18
507676,71.94
507678,319.45
507682,146.16
507685,417.59999999999997
507687,837.11
507689,339.8
507690,128.6
507691,372.8
507692,259.74
507693,521.0
507694,250.21
507695,82.97999999999999
507696,170.05
507697,499.48
507698,1041.51
507699,120.32
507700,314.79
507701,96.05
507703,142.2
507705,266.6
507706,55.35
507707,1926.4
507710,1085.5
507713,246.54
507715,1244.6
507728,790.38
507732,163.75
507735,415.65999999999997
507736,381.52000000000004
507737,319.11
507749,100.80000000000001
507750,290.81
507768,295.08
507791,254.0
507792,187.5
507793,324.51
507794,562.55
507818,319.90000000000003
507819,141.85000000000002
507821,205.72
507837,681.41
507838,708.92
507839,43.65
507840,107.2
507841,318.40000000000003
507842,272.23
507843,679.98
507844,88.5
507845,2174.1
507846,121.35000000000001
507847,435.85
507848,123.34
507879,347.65
507880,515.61
507883,343.87
507888,352.91
507889,189.75
507891,59.4
507914,276.65999999999997
507915,306.5
507916,670.8
507917,190.5
507918,632.5
507920,310.9
507921,135.6
507922,88.7
507923,621.93
507924,516.08
507926,424.76
507943,121.74
507975,1980.0
507996,4997.44
507997,69.6
507998,606.28
507999,637.2
508002,360.5
508003,246.52
508012,394.83000000000004
508037,150.09
508038,646.85
508039,192.64
508040,413.55999999999995
508043,162.4
508045,572.96
508048,552.4
508049,212.0
508050,1676.3300000000002
508051,309.45
508052,753.45
508053,535.37
508054,128.84
508055,264.05
508058,15.0
508059,312.3
508060,732.34
508061,192.96
508062,344.87
508063,22.5
508064,719.8
508065,355.46000000000004
508066,101.7
508067,94.25
508068,275.11
508069,256.0
508070,515.8000000000001
508071,75.72
508072,459.18
508073,310.74
508074,267.59
508075,30.0
508078,336.03999999999996
508079,782.0600000000001
508080,768.44
508081,206.44
508082,1024.8
508084,501.03999999999996
508086,120.0
508087,120.0
508088,240.0
508089,120.0
508090,120.0
508092,215.04
508093,237.28
508094,2532.82
508095,4798.8
508096,4815.8
508097,732.42
508098,1466.38
508099,63.419999999999995
508100,336.55
508101,755.42
508102,300.90000000000003
508103,115.08000000000001
508104,712.28
508105,525.24
508106,516.8
508107,175.9
508108,323.79
508117,230.1
508147,1236.6000000000001
508150,393.62
508154,140.25
508156,408.76
508173,284.62
508174,3.3
508175,314.12
508176,338.1
508177,91.8
508178,404.75
508180,249.91
508182,509.04
